Phage Name,Latitude,Longitude,Zipcode,Population Density,County,pH,Waterquality,GHI,Dew Point,Albedo,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H
Arcadia,40.051219,-75.377229,19087,2018.0,Delaware County,7.831966934814916,Not applicable,174.9670091324201,7.165639269406393,0.16457534246574065,55.0,14.0,63.0,4.9,57.0,39.0
Arcanine,38.64526400000001,-90.313271,63105,6647.0,Saint Louis County,7.832121432768406,"Stable, normal stage",181.73047945205482,7.855136986301369,0.16241095890411614,38.0,9.1,41.0,3.3,40.0,26.0
ArcherNM,46.728969,-117.165017,99164,,Whitman County,,,165.92054794520547,2.092351598173516,0.3042739726027741,17.0,4.0,18.0,1.4,18.0,11.0
ArcherS7,41.744494,-72.690511,06106,9436.0,Hartford County,7.830975777712389,Falling stage,168.72705479452054,5.6625570776255705,0.2178904109589068,31.0,7.4,33.0,2.7,32.0,21.0
Archetta,34.065,-118.4425,,,Los Angeles County,7.831126444767905,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,42.0,10.0,45.0,3.6,44.0,29.0
Archie,44.567722,-123.281986,97331,7464.0,Benton County,7.829379657824013,"Stable, normal stage",156.91027397260274,7.4495433789954335,0.13813698630134874,23.0,5.5,24.0,2.0,24.0,16.0
Archimedes,,,,,,,,166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Archis,40.442222,-80.01,15222,4055.0,Allegheny County,7.82860836620896,"Stable, normal stage",166.61826484018266,6.101712328767122,0.21501369863012293,35.0,8.4,37.0,3.0,37.0,24.0
Arete,,,,,,,,174.29452054794518,2.9713013698630126,0.3317808219178016,65.0,18.7,83.0,5.9,67.0,47.0
Argie,30.56,-87.22,32514,1917.0,Escambia County,7.818703440990998,,203.3537671232877,15.233504566210046,0.11635616438356745,25.0,6.0,27.0,2.2,26.0,17.0
Ariadne,40.4443,-79.9532,15260,,Allegheny County,7.73660727886649,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Ariel,40.00405,-83.002236,43201,11514.0,Franklin County,7.818056892456666,Not applicable,171.3874429223744,6.369520547945205,0.2559452054794956,13.0,3.1,14.0,1.1,13.0,9.0
Aries55,34.941704,-81.031891,29731,,York County,7.815028532617627,"Stable, normal stage",201.33995433789954,10.174429223744294,0.14706849315068365,46.0,11.0,49.0,4.0,48.0,32.0
Arlo,32.318889,-98.020806,76433,12.0,Erath County,7.81658254125142,,209.6224885844749,10.367351598173515,0.14884931506850332,38.0,9.1,41.0,3.3,40.0,26.0
Armstrong,40.444253,-79.953239,15260,,Allegheny County,7.816276145592167,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Aroostook,32.467045,-94.724361,75602,475.0,Gregg County,7.8154183438605305,Not applicable,199.6557077625571,11.948515981735161,0.13501369863011378,33.0,7.9,35.0,2.9,34.0,23.0
Arri,40.4406,-79.9959,15262,,Allegheny County,7.815116019141449,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Arroyo,35.448056,-97.288889,73020,344.0,Oklahoma County,7.817345557601124,"Stable, normal stage",203.35262557077633,8.364954337899544,0.1656712328767236,60.0,16.3,73.0,5.4,62.0,43.0
Artemis2UCLA,34.2011,-118.5364,91335,11328.0,Los Angeles County,7.817494069662382,Not applicable,229.12865296803653,6.185730593607308,0.13821917808219644,42.0,10.0,45.0,3.6,44.0,29.0
Arturo,37.230244,-78.459618,23901,82.0,Prince Edward County,7.812815625633175,"Stable, normal stage",186.42785388127854,8.925342465753424,0.14276712328764646,46.0,11.0,49.0,4.0,48.0,32.0
Asapag,43.653597,-116.676876,83605,1423.0,Canyon County,7.812301799459862,"Stable, normal stage",190.51598173515976,-0.03184931506849315,0.3120273972602873,34.0,8.1,36.0,2.9,36.0,23.0
Asayake,42.788333,-86.100278,49423,580.0,Ottawa County,7.812475629875706,"Stable, high stage",166.8412100456621,5.32468036529679,0.2966849315068809,26.0,6.2,28.0,2.2,27.0,18.0
Ashton,28.06,-82.41967,33613-4628,,Hillsborough County,7.800155725392424,"Stable, normal stage",215.200799086758,17.88093607305936,0.14720547945206433,24.0,5.7,25.0,2.1,25.0,16.0
Asriel,34.9401,-81.0316,29731,,York County,7.797765884754912,"Stable, normal stage",201.33995433789954,10.174429223744294,0.14706849315068365,46.0,11.0,49.0,4.0,48.0,32.0
Asten,35.519565,-105.24846200000002,87703,,San Miguel County,,,227.1466894977169,-1.1984018264840182,0.1692054794520518,46.0,11.0,49.0,4.0,48.0,32.0
Astraea,35.782178,-78.666092,27695,,Wake County,7.790416225444815,"Stable, normal stage",192.6365296803653,10.211415525114155,0.14268493150683312,39.0,9.3,42.0,3.4,41.0,27.0
Astro,32.769528,-79.929511,29415,,Charleston County,7.789899298922398,Not determined,199.05627853881282,15.504337899543383,0.08495890410960122,44.0,10.5,47.0,3.8,46.0,30.0
Atcoo,39.6095,-104.8819,80111,2688.0,Arapahoe County,7.791114194897909,"Stable, normal stage",207.75136986301368,-1.9788470319634728,0.2473972602740384,34.0,8.1,36.0,2.9,36.0,23.0
Atiba,31.32903,-89.333516,39406,6458.0,Forrest County,7.790303559340836,,201.95308219178082,13.743721461187215,0.14252054794521166,16.0,3.8,17.0,1.4,16.0,11.0
Atkinbua,40.325994,-111.735727,84602,,Utah County,7.793974039137366,,194.8086757990868,-0.9799086757990868,0.3022739726027875,43.0,10.3,46.0,3.7,45.0,30.0
Atlantean,38.920212,-77.01897,20009,36495.0,Washington,7.787787479297898,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Atraxa,40.9046,-75.3863,18353,271.0,Monroe County,7.7955433666325655,Not applicable,168.2942922374429,5.228196347031964,0.2135342465753796,38.0,9.1,41.0,3.3,40.0,26.0
Atraxi,,,,,,,,170.40445205479455,6.060388127853881,0.2274520547944613,50.0,12.0,54.0,4.4,53.0,35.0
Attacne,34.068582,-118.441285,90095,8.0,Los Angeles County,7.786314743670603,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,42.0,10.0,45.0,3.6,44.0,29.0
Attis,40.443889,-79.957222,15213,14474.0,Allegheny County,7.785952705655186,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Attoomi,29.711028,-98.133833,78130,645.0,Comal County,7.789434045026313,"Stable, normal stage",210.64280821917808,12.936392694063931,0.13504109589041655,27.0,6.4,29.0,2.3,28.0,18.0
Atuin,,,,,,,,162.46746575342462,2.0579908675799095,0.3163013698630409,21.0,5.0,22.0,1.8,22.0,14.0
Aubergine,40.447237,-79.953973,15213,14474.0,Allegheny County,7.7898103684397695,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Audrey,40.445394,-79.963324,15213,14474.0,Allegheny County,7.7893508549764965,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,35.0,8.4,37.0,3.0,37.0,24.0
Audrick,39.004361,-77.21325,20854,1470.0,Montgomery County,7.7819834913944685,,177.09714611872147,7.8215068493150675,0.1544109589040936,38.0,9.1,41.0,3.3,40.0,26.0
AugsMagnumOpus,38.189528,-83.43119399999998,40351,82.0,Rowan County,,,176.41164383561645,7.639041095890411,0.17030136986301242,47.0,11.2,50.0,4.1,49.0,32.0
Austintatious,33.135789,-97.13997,76226,386.0,Denton County,7.781482018652217,"Stable, normal stage",205.98721461187213,10.660844748858446,0.15789041095891834,42.0,10.0,45.0,3.6,44.0,29.0
Auxilium,42.93382,-78.64562,14086,940.0,Erie County,7.7815998378040145,Falling stage,155.4804794520548,4.9589041095890405,0.3080273972603217,13.0,3.1,14.0,1.1,13.0,9.0
Ava3,42.930441,-85.589264,,,Kent County,7.781644576184963,,165.19406392694063,4.544634703196347,0.30394520547947024,26.0,6.2,28.0,2.2,27.0,18.0
AvadaKedavra,40.127499,-91.530556,63435,30.0,Lewis County,7.781642699953348,Rising stage,177.38561643835618,6.229223744292238,0.229260273972632,18.0,4.3,19.0,1.5,19.0,12.0
Avani,39.834,-77.235659,17325,215.0,Adams County,7.781304919893259,"Stable, normal stage",171.3845890410959,6.428196347031964,0.21909589041099947,41.0,9.8,44.0,3.6,43.0,28.0
AvatarAhPeg,41.82568300000001,-71.403061,02912,31555.0,,7.780538203523767,Not determined,169.83527397260275,6.191438356164384,0.20150684931503712,50.0,12.0,54.0,4.4,53.0,35.0
Avazak,35.479444,-93.468889,72830,113.0,Johnson County,7.779638762682993,"Stable, normal stage",191.75468036529682,9.987671232876714,0.16095890410960656,46.0,11.0,49.0,4.0,48.0,32.0
Avle17,42.120573,-71.98548000000002,01507,308.0,Worcester County,7.7794347696415045,Rising stage,169.91130136986303,4.956929223744291,0.21254794520548773,46.0,11.0,49.0,4.0,48.0,32.0
Avocado,40.308,-79.556,15601,690.0,Westmoreland County,7.7791899699204015,"Stable, normal stage",166.3529680365297,6.08299086757991,0.26558904109594,36.0,8.6,38.0,3.1,38.0,25.0
Avocadoman,,,,,,,,160.95582191780818,2.773744292237444,0.4035616438355933,21.0,5.0,22.0,1.8,22.0,14.0
Avrafan,40.682647,-73.981224,11217,47796.0,Kings County,7.775790216111361,,174.33824200913241,7.4506849315068475,0.15589041095890907,35.0,8.4,37.0,3.0,37.0,24.0
Awesomesauce,41.824593,-71.40338,02912,31555.0,,7.77555602868509,Falling stage,169.83527397260275,6.191438356164384,0.20150684931503712,50.0,12.0,54.0,4.4,53.0,35.0
AxiPup,46.73099000000001,-117.153909,99164,,Whitman County,,,165.71141552511415,2.0019634703196267,0.29616438356166785,17.0,4.0,18.0,1.4,18.0,11.0
Axym,43.652875,-116.677023,83605,1423.0,Canyon County,7.775401135465077,"Stable, normal stage",190.51598173515976,-0.03184931506849315,0.3120273972602873,34.0,8.1,36.0,2.9,36.0,23.0
Azathoth,40.086221,-75.229467,19118,3075.0,Philadelphia County,7.774479686270082,Not applicable,177.51518264840183,6.8054794520547945,0.2167945205479716,55.0,14.0,63.0,4.9,57.0,39.0
Aziz,47.667416,-117.401525,99258,,Spokane County,7.7742408967447485,Not applicable,160.9194063926941,1.7452054794520548,0.29493150684927943,13.0,3.1,14.0,1.1,13.0,9.0
Azizam,42.31842,-72.639588,01060,1400.0,Hampshire County,7.774231284475246,Falling stage,164.99885844748854,4.5856164383561655,0.2681643835616319,38.0,9.1,41.0,3.3,40.0,26.0
Azula,,,,,,,,165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BAKA,35.139283,-78.999624,28307,1507.0,,7.771461738157841,,190.8197488584475,11.285776255707752,0.1527671232876856,53.0,13.0,59.0,4.7,55.0,37.0
BBQValindra,,,,,,,,158.55593607305937,3.4551369863013703,0.3524383561643947,25.0,6.0,27.0,2.2,26.0,17.0
BEEST,38.650249,-90.316691,63130,5973.0,Saint Louis County,7.777286316453183,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,40.0,9.6,43.0,3.5,42.0,28.0
BENtherdunthat,40.442283,-79.954758,15213,14474.0,Allegheny County,7.7760690530895715,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BGlluviae,36.956944,-86.463889,42104,528.0,Warren County,,,181.31529680365296,9.667157534246572,0.16150684931508502,44.0,10.5,47.0,3.8,46.0,30.0
BPBiebs31,39.688386,-75.319294,08098,161.0,Salem County,7.7609263206885295,,180.6791095890411,7.864726027397261,0.21142465753428646,45.0,10.8,48.0,3.9,47.0,31.0
BPs,40.444259,-79.953213,15260,,Allegheny County,7.759833335277246,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BQuat,38.645638,-90.311388,63105,6647.0,Saint Louis County,7.761519123237418,Falling stage,181.73047945205482,7.855136986301369,0.16241095890411614,38.0,9.1,41.0,3.3,40.0,26.0
BRock,38.379099,-78.965025,22812,207.0,Rockingham County,7.766493141502073,"Stable, normal stage",182.06187214611873,6.130707762557077,0.1832328767123484,23.0,5.5,24.0,2.0,24.0,16.0
BabeRuth,40.1523,-97.406,68362,9.0,Thayer County,7.774256149570185,,186.52317351598168,5.311404109589044,0.2376164383561961,21.0,5.0,22.0,1.8,22.0,14.0
Babsiella,40.68355800000001,-73.979038,11217,47796.0,Kings County,7.771440788375674,,174.33824200913241,7.4506849315068475,0.15589041095890907,35.0,8.4,37.0,3.0,37.0,24.0
Baby16,40.129,-91.528,63435,30.0,Lewis County,7.7714433581580735,Falling stage,177.38561643835618,6.229223744292238,0.229260273972632,18.0,4.3,19.0,1.5,19.0,12.0
BabyGotBac,33.207,-97.152,76203,,Denton County,7.772673720612353,"Stable, normal stage",208.52066210045663,10.775228310502284,0.16802739726028745,42.0,10.0,45.0,3.6,44.0,29.0
Bachome,29.723452,-95.344122,77004,5660.0,Harris County,7.777644906201941,Not determined,200.11141552511413,16.157420091324198,0.15780821917809426,24.0,5.7,25.0,2.1,25.0,16.0
BackyardAgain,,,,,,,,181.9478310502283,6.468904109589047,0.16276712328767706,46.0,11.0,49.0,4.0,48.0,32.0
Backyardigan,37.503741,-85.575411,,,Larue County,7.7777059924294365,,182.35810502283104,8.613926940639269,0.20043835616441588,45.0,10.8,48.0,3.9,47.0,31.0
BaconJack,40.686389,-79.2825,15774,56.0,Indiana County,7.777609696958272,"Stable, normal stage",163.88995433789958,5.729337899543379,0.2919178082192294,37.0,8.8,39.0,3.2,39.0,25.0
Bactobuster,36.046939,-80.01847,27265,1114.0,Guilford County,7.7755590066909885,"Stable, normal stage",189.53607305936075,9.023972602739725,0.1546301369862992,49.0,11.7,52.0,4.3,51.0,34.0
BadAgartude,42.619617,-87.821333,53140,3473.0,Kenosha County,7.7755590066909885,Not applicable,166.74212328767123,4.8859589041095886,0.2167945205478883,35.0,8.4,37.0,3.0,37.0,24.0
BadStone,41.832034,-71.38011999999998,02906,8758.0,,7.774486029149563,"Stable, normal stage",168.94269406392695,5.956621004566211,0.19975342465749435,38.0,9.1,41.0,3.3,40.0,26.0
Badfish,40.440355,-79.94845699999998,15213-4026,,Allegheny County,7.775178303179691,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Badger,36.988611,-86.44833299999998,42101,197.0,Warren County,7.775172720390008,,181.31529680365296,9.667157534246572,0.16150684931508502,44.0,10.5,47.0,3.8,46.0,30.0
Baee,40.4417,-79.9512,15260,,Allegheny County,7.774039383708835,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Baehexic,36.84275,-86.778139,42206,46.0,Logan County,7.774050807601387,,184.6667808219178,9.47050228310502,0.1578904109589131,34.0,8.1,36.0,2.9,36.0,23.0
BaghaKamala,42.500833,85.810167,,,和静县,,,164.75331050228309,5.073059360730594,0.3201917808219325,29.0,6.9,31.0,2.5,30.0,20.0
Baines,40.442858,-79.953061,15260,,Allegheny County,7.773943816786303,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Bakery,40.4426,-79.9542,15260,,Allegheny County,7.771301576644226,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Baloo,40.446882,-79.95492,15213,14474.0,Allegheny County,7.770865812901323,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Balsa,40.4375,-79.9465,15213-4026,,Allegheny County,7.770709099500913,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BananaFence,33.618118,78.979935,,,日土县,,,198.38002283105027,14.533904109589045,0.1163835616438468,44.0,10.5,47.0,3.8,46.0,30.0
Bananafish,38.9227,-77.0208,20009,36495.0,Washington,7.767459036202612,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
Bandik,40.44609000000001,-79.957193,15213,14474.0,Allegheny County,7.767366169148578,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Bangla1971,40.735707,-73.820406,11367,17252.0,Queens County,7.768504778044688,,,,,,,,,,
Banjo,40.606541,-75.375524,18015,1546.0,Northampton County,7.768423250493507,Not applicable,170.40079908675796,6.190639269406392,0.17032876712327946,42.0,10.0,45.0,3.6,44.0,29.0
Banquo,32.782917,-79.945389,29425,,Charleston County,7.768227518299493,,199.05627853881282,15.504337899543383,0.08495890410960122,44.0,10.5,47.0,3.8,46.0,30.0
Bantam,44.979117,-92.759906,54016,442.0,Saint Croix County,7.7702389879554525,,164.7658675799087,2.3207762557077625,0.28578082191776977,21.0,5.0,22.0,1.8,22.0,14.0
Barb,42.929521,-85.588675,,,Kent County,7.770260279371759,,165.19406392694063,4.544634703196347,0.30394520547947024,26.0,6.2,28.0,2.2,27.0,18.0
Barco,40.447778,-79.959722,15219,7277.0,Allegheny County,7.770169218373253,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Barnyard,40.277643,-79.37729399999998,15650,381.0,Westmoreland County,7.7698659806640435,,164.86369863013698,5.48310502283105,0.28589041095895834,36.0,8.6,38.0,3.1,38.0,25.0
BarrelRoll,37.121433,-84.586883,42503,177.0,Pulaski County,7.7684983460678225,,178.57602739726028,8.539383561643836,0.1915342465753782,47.0,11.2,50.0,4.1,49.0,32.0
BarretLemon,44.938522,-91.388147,54729,189.0,Chippewa County,7.768062015125103,Not applicable,162.97454337899543,1.7871004566210045,0.3386027397260692,29.0,6.9,31.0,2.5,30.0,20.0
Barsten,41.477357,-81.626524,44104:44127,,Cuyahoga County,7.768082747458657,Falling stage,164.16198630136986,6.022602739726027,0.3116712328767592,34.0,8.1,36.0,2.9,36.0,23.0
Bartholomew,42.619444,-87.821389,53140,3473.0,Kenosha County,7.768082747458657,,166.74212328767123,4.8859589041095886,0.2167945205478883,35.0,8.4,37.0,3.0,37.0,24.0
Bartimeaus,37.05658,-84.616182,42533,547.0,Pulaski County,7.767359385394857,Not determined,177.41780821917808,8.226027397260275,0.19084931506852865,47.0,11.2,50.0,4.1,49.0,32.0
Basquiat,38.921667,-77.01916700000002,20009,36495.0,Washington,7.769464634735159,,183.91632420091324,7.457762557077626,0.1584657534246516,47.0,11.2,50.0,4.1,49.0,32.0
BatStarr,40.440006,-79.95739300000002,15213,14474.0,Allegheny County,7.767215058222296,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Batiatus,36.7021,-76.260389,23322,401.0,,7.767447486284603,,186.08162100456627,11.095091324200911,0.14515068493150704,57.0,14.9,67.0,5.1,59.0,40.0
BatteryCK,40.704831,-74.017844,10280,56710.0,New York County,7.763302667736344,,167.94634703196346,7.480022831050229,0.07775342465751928,35.0,8.4,37.0,3.0,37.0,24.0
Battuta,,,,,,,,208.7019406392694,10.796575342465754,0.15654794520549356,42.0,10.0,45.0,3.6,44.0,29.0
BaxterFox,40.443896,-79.955399,15213,14474.0,Allegheny County,7.767539688625902,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
BayC,32.9262,-97.2908,76244,3514.0,Tarrant County,7.770884335531067,"Stable, normal stage",213.0552511415525,10.571849315068476,0.1802465753424972,42.0,10.0,45.0,3.6,44.0,29.0
Beagle,40.4467,-79.9545,15213,14474.0,Allegheny County,7.770763460983792,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,35.0,8.4,37.0,3.0,37.0,24.0
Beaglebox,40.962778,-79.715278,16025,105.0,Butler County,7.7705896754658115,"Stable, normal stage",163.91312785388132,5.413698630136985,0.2992328767123709,37.0,8.8,39.0,3.2,39.0,25.0
BeanWater,34.075,-118.44,90095,8.0,Los Angeles County,7.770975203644547,Not applicable,231.3809360730594,7.317465753424657,0.10972602739727212,42.0,10.0,45.0,3.6,44.0,29.0
Beans,44.858915,-92.626856,54022,159.0,Pierce County,7.7708513546986175,,162.46746575342462,2.0579908675799095,0.3163013698630409,21.0,5.0,22.0,1.8,22.0,14.0
BeardedLady,32.954162,-97.285655,87248,,Tarrant County,7.771751623482883,"Stable, normal stage",209.1489726027397,10.655353881278524,0.17553424657537312,42.0,10.0,45.0,3.6,44.0,29.0
BeatusComedenti,37.375,-122.14,94022,1058.0,Santa Clara County,7.780617445569397,,216.7412100456621,8.553881278538812,0.11928767123287826,18.0,4.3,19.0,1.5,19.0,12.0
Beauxregard13,37.217019,-80.40104000000002,24063,,Montgomery County,7.779666492317477,,184.8769406392694,6.178196347031964,0.17249315068494767,46.0,11.0,49.0,4.0,48.0,32.0
